ID_CLIENT,MOIS_RDV,AGE,CSP,SEGMENT_MARCHE,SEGMENT_COMPORTEMENTAL,SEXE,ANCIENNETE_ANNEES,REGION,ENCOURS_DAV_M6,ENCOURS_DAV_M3,ENCOURS_DAV_M1,ENCOURS_DAV_M,ENCOURS_DAV_P1,ENCOURS_DAV_P3,ENCOURS_DAV_P6,ENCOURS_EPARGNE_M6,ENCOURS_EPARGNE_M3,ENCOURS_EPARGNE_M1,ENCOURS_EPARGNE_M,ENCOURS_EPARGNE_P1,ENCOURS_EPARGNE_P3,ENCOURS_EPARGNE_P6,ENCOURS_CREDIT_M6,ENCOURS_CREDIT_M3,ENCOURS_CREDIT_M1,ENCOURS_CREDIT_M,ENCOURS_CREDIT_P1,ENCOURS_CREDIT_P3,ENCOURS_CREDIT_P6,FLUX_ENTRANTS_M6,FLUX_ENTRANTS_M3,FLUX_ENTRANTS_M1,FLUX_ENTRANTS_M,FLUX_ENTRANTS_P1,FLUX_ENTRANTS_P3,FLUX_ENTRANTS_P6,NB_PRODUITS_M6,NB_PRODUITS_M3,NB_PRODUITS_M1,NB_PRODUITS_M,NB_PRODUITS_P1,NB_PRODUITS_P3,NB_PRODUITS_P6,NB_CONNEXIONS_DIGITALES_M6,NB_CONNEXIONS_DIGITALES_M3,NB_CONNEXIONS_DIGITALES_M1,NB_CONNEXIONS_DIGITALES_M,NB_CONNEXIONS_DIGITALES_P1,NB_CONNEXIONS_DIGITALES_P3,NB_CONNEXIONS_DIGITALES_P6
B003783,2025-11,48,Profession intermédiaire,Intermédiaire,Digital,F,23.3,Île-de-France,3233.97,3429.34,3422.17,3343.09,3266.52,,,6466.04,6665.94,7822.19,6770.92,6918.05,,,311.9,312.16,324.6,328.35,310.06,,,3326.24,3476.39,3433.34,3551.76,3585.11,,,2.0,2.0,2.0,2.0,2.0,,,18.0,17.0,16.0,19.0,20.0,,
B003784,2025-03,39,Profession intermédiaire,Intermédiaire,Digital,F,13.9,Nord-Ouest,7385.85,7997.14,7857.7,8249.13,8483.33,8357.08,8263.09,32365.76,30561.95,28577.26,31052.96,31727.98,33315.23,33492.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.6,554.28,542.28,546.76,590.53,575.31,526.59,5.0,5.0,5.0,5.0,5.0,5.0,5.0,23.0,22.0,24.0,24.0,28.0,26.0,26.0
B003785,2025-06,31,Sans activité,Patrimonial,Digital,M,16.6,Sud-Ouest,7957.35,7084.31,7746.77,8093.25,8069.31,7548.28,8897.5,52075.11,52122.13,57324.07,62011.06,54418.42,55848.84,65128.54,5239.32,6040.16,5593.12,5878.67,6439.67,6789.01,5989.85,2637.78,2767.81,2831.56,2755.25,2872.2,2745.14,2653.18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,18.0,18.0,19.0,17.0,21.0,22.0,25.0
B003786,2025-11,54,Cadre,Grand Public,Mixte,M,14.5,Centre,2753.67,3049.34,3234.79,3158.34,3053.04,,,2919.25,3224.51,3213.74,3296.52,2956.81,,,0.0,0.0,0.0,0.0,0.0,,,2177.9,2794.69,2625.34,2200.31,2465.38,,,7.0,7.0,7.0,7.0,7.0,,,5.0,5.0,5.0,5.0,6.0,,
B003787,2025-12,55,Retraité,Patrimonial,Digital,M,15.6,Nord-Est,5912.64,5389.74,6373.95,6177.41,,,,16499.23,16411.08,16373.85,16224.64,,,,1137.71,1114.92,1161.16,1174.42,,,,3947.06,3692.89,3751.55,3688.61,,,,2.0,2.0,2.0,2.0,,,,26.0,26.0,28.0,27.0,,,
B003788,2025-02,56,Cadre,Grand Public,Digital,F,12.7,Nord-Ouest,5368.58,5342.83,5623.03,5494.27,5292.57,5802.38,5150.93,49165.08,53877.07,52641.93,49603.51,52981.95,62403.14,58391.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4331.18,4724.79,4568.14,3931.19,4440.77,4587.53,5073.12,4.0,4.0,4.0,4.0,4.0,4.0,4.0,19.0,22.0,20.0,21.0,24.0,27.0,27.0
B003789,2025-04,38,Employé,Grand Public,Mixte,M,16.8,Centre,5891.58,5974.59,5533.45,6379.87,5831.79,5759.26,5581.85,2182.89,2355.42,2522.61,2421.21,2396.69,2414.58,2518.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.27,2598.45,2615.11,2817.72,2675.16,2610.55,2669.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0
B003790,2025-09,59,Cadre,Intermédiaire,Mixte,F,11.0,Sud-Ouest,1747.6,1988.13,1669.48,1734.2,1980.33,1760.74,,8192.14,8125.29,8649.44,8827.85,8738.88,9968.3,,15596.92,14383.26,15309.43,15899.34,15587.45,14390.99,,1170.34,1151.33,1268.69,1308.25,1188.51,1162.02,,2.0,2.0,2.0,2.0,2.0,2.0,,10.0,9.0,9.0,10.0,11.0,12.0,
B003791,2025-03,39,Employé,Grand Public,Agence,M,20.7,Nord-Ouest,2936.48,3121.92,2944.46,3012.11,2893.64,2784.51,2814.7,49245.77,46265.74,52260.77,49513.17,57682.11,58533.84,61275.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2408.24,2797.65,2557.21,2390.0,2599.51,2836.57,2723.34,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
B003792,2025-04,53,Retraité,Intermédiaire,Mixte,F,13.7,Centre,4050.32,4291.27,4623.51,4220.54,4001.29,4158.45,3971.31,8028.88,9348.31,9237.74,8797.18,8247.82,9158.32,9442.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180.86,3335.4,3188.66,3468.46,3328.22,3443.04,3337.62,4.0,4.0,4.0,4.0,4.0,4.0,5.0,13.0,13.0,13.0,12.0,13.0,15.0,15.0
B003793,2025-01,39,Cadre,Intermédiaire,Mixte,M,19.9,Île-de-France,5288.42,4311.92,4697.7,4747.23,4376.33,4256.14,4425.59,54088.54,49749.12,52863.84,47662.04,44781.49,54611.04,47526.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.76,1651.61,1653.72,1564.11,1494.34,1540.38,1570.58,7.0,7.0,7.0,7.0,7.0,,7.0,14.0,13.0,14.0,14.0,15.0,15.0,16.0
B003794,2025-02,42,Cadre,Intermédiaire,Agence,M,8.5,Sud-Est,5690.56,5248.74,5511.52,5430.15,5629.48,5825.91,5093.9,4861.07,4890.99,4428.4,5252.4,5237.46,5181.4,5541.54,4385.9,4409.64,4783.42,4636.77,4430.01,4568.71,4291.74,1842.5,1783.99,1744.16,1628.76,1547.09,1761.46,1737.82,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
B003795,2025-06,18,Profession intermédiaire,Grand Public,Mixte,F,10.4,Centre,332.89,334.79,347.25,354.39,336.48,348.79,358.69,5982.43,,5710.98,6181.22,6002.38,6290.57,6956.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.56,2758.66,2818.07,3200.96,3086.06,2968.21,3110.85,4.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,10.0,9.0,10.0,12.0,12.0,12.0
B003796,2025-08,41,Profession intermédiaire,Grand Public,Mixte,F,5.4,Sud-Ouest,3644.83,3663.01,4241.23,4134.82,3721.3,3928.01,,20713.51,22131.71,22004.73,22739.82,21610.18,23800.19,,3824.42,3860.73,3897.39,3704.17,3747.57,3887.27,,1786.58,1922.32,1991.85,1859.72,1775.52,1971.63,,4.0,4.0,4.0,4.0,4.0,4.0,,11.0,11.0,10.0,11.0,14.0,13.0,
B003797,2025-08,46,Profession intermédiaire,Grand Public,Digital,F,15.7,Centre,5171.93,5159.78,5169.17,5453.76,5398.73,4739.62,,4815.98,4644.28,4687.41,5215.27,4454.0,5156.97,,0.0,0.0,0.0,0.0,0.0,0.0,,3213.64,3236.98,3450.78,3635.44,3774.42,3405.01,,3.0,3.0,3.0,3.0,3.0,3.0,,17.0,18.0,19.0,19.0,21.0,20.0,
B003798,2025-10,40,Sans activité,Grand Public,Digital,F,15.4,Sud-Ouest,4899.9,5071.79,5186.27,5416.0,4922.29,,,7340.93,7862.48,8054.92,7789.63,8825.99,,,50880.27,48909.65,49936.14,52765.1,47937.23,,,2011.54,2049.28,2209.99,2091.08,2251.74,,,3.0,3.0,3.0,3.0,3.0,,,18.0,16.0,18.0,19.0,22.0,,
B003799,2025-05,66,Cadre,Grand Public,Digital,F,9.5,Sud-Ouest,1581.51,1368.64,1440.3,1460.16,1551.59,1405.8,1451.01,20830.62,21260.41,20200.41,20360.81,21049.54,21194.04,22627.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.07,719.65,710.33,628.46,682.09,665.8,654.96,7.0,7.0,9.0,8.0,7.0,8.0,8.0,20.0,19.0,20.0,21.0,22.0,25.0,24.0
B003800,2025-03,31,Profession intermédiaire,Grand Public,Digital,F,13.0,Île-de-France,1796.74,1983.56,1938.86,2089.54,1793.04,1724.33,2004.57,2656.13,2692.28,2883.78,2945.84,2838.04,2778.73,2888.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038.55,1981.58,1971.85,2007.77,2169.18,1905.88,2237.27,4.0,4.0,4.0,4.0,4.0,4.0,4.0,27.0,24.0,27.0,29.0,34.0,29.0,32.0
B003801,2025-01,38,Employé,Intermédiaire,Agence,F,7.1,Nord-Ouest,2597.07,2507.15,2797.32,2708.16,2765.06,2693.32,2472.32,116495.12,140187.23,118214.62,130157.75,127138.81,128057.95,133991.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648.92,1733.51,1853.12,1869.36,1918.08,1785.2,1887.56,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
B003802,2025-03,34,Profession intermédiaire,Patrimonial,Digital,F,21.8,Sud-Est,1946.26,2110.5,2058.71,2031.99,2162.63,2344.54,2017.34,70108.24,67384.14,75372.18,68805.94,81839.36,92209.34,85510.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.05,3770.26,3688.9,3371.72,3793.03,3889.9,3778.62,2.0,2.0,2.0,2.0,2.0,2.0,2.0,29.0,25.0,31.0,27.0,35.0,36.0,36.0
B003803,2025-04,38,Profession intermédiaire,Intermédiaire,Mixte,F,21.4,Sud-Est,2433.08,2747.93,2625.23,2402.94,2255.13,2747.94,2614.7,8778.31,8807.92,8460.29,9207.7,9014.95,10064.05,9141.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.56,2630.63,2658.61,2718.14,2576.61,2655.36,2585.28,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,12.0,12.0,12.0,13.0,15.0,15.0
B003804,2025-02,57,Ouvrier,Grand Public,Agence,F,12.7,Sud-Ouest,1170.74,1134.59,1279.42,1327.58,1125.98,1258.6,1190.95,6721.18,6262.89,6789.44,7388.08,7150.64,7451.32,7541.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.95,1315.35,1236.2,1284.89,1287.79,1357.42,1208.64,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
B003805,2025-01,63,Employé,Intermédiaire,Mixte,F,11.4,Nord-Ouest,6571.96,6258.12,6028.76,6664.26,5989.69,6168.93,6139.36,106710.32,114322.44,105105.46,118139.71,120163.06,125499.79,117180.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566.7,2424.09,2628.32,2537.17,2401.56,2589.48,2689.66,2.0,2.0,2.0,2.0,3.0,2.0,2.0,12.0,11.0,12.0,10.0,13.0,14.0,13.0
B003806,2025-02,37,Retraité,Grand Public,Digital,M,4.7,Île-de-France,659.77,646.58,699.09,720.67,667.96,706.19,655.46,4648.2,4510.01,5022.69,5081.77,5225.49,5225.86,6149.57,2504.61,2807.06,2505.3,2687.97,2526.46,2551.19,2536.5,2555.13,2446.53,2490.09,2904.38,2717.62,2654.57,2792.68,5.0,5.0,5.0,5.0,6.0,5.0,5.0,17.0,17.0,18.0,16.0,22.0,22.0,23.0
B003807,2025-09,36,Profession intermédiaire,Grand Public,Agence,M,19.6,Île-de-France,970.52,981.98,1159.06,1065.5,1108.89,1022.03,,4215.56,4098.98,4224.47,4677.06,4266.12,4486.77,,0.0,0.0,0.0,0.0,0.0,0.0,,2502.79,2445.05,2411.64,2382.77,2456.8,2632.58,,2.0,,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,3.0,
B003808,2025-08,31,Employé,Grand Public,Digital,M,7.9,Île-de-France,1316.36,1362.4,1282.94,1313.42,1399.37,1306.26,,19515.7,19722.03,20173.09,20760.71,21487.6,22868.74,,44944.57,47515.56,47414.39,45634.21,45143.21,46110.91,,3037.42,3235.35,3351.89,3377.48,3199.45,3182.04,,1.0,1.0,1.0,1.0,1.0,1.0,,20.0,20.0,18.0,20.0,21.0,24.0,
B003809,2025-11,61,Retraité,Patrimonial,Digital,M,20.5,Nord-Ouest,19075.18,17595.65,18434.84,17024.74,17644.28,,,8564.74,8836.52,9198.88,10200.18,9054.92,,,0.0,0.0,0.0,0.0,0.0,,,1841.15,1684.54,1808.49,1685.14,1648.56,,,2.0,2.0,2.0,2.0,2.0,,,20.0,19.0,22.0,19.0,24.0,,
B003810,2025-10,58,Retraité,Intermédiaire,Digital,M,5.3,Centre,31690.39,34360.73,33642.11,31926.15,35765.59,,,15812.69,14346.86,14558.66,14027.05,15722.58,,,2887.72,3071.47,3017.7,3026.62,2929.79,,,2213.21,2218.9,2021.21,1990.79,2209.22,,,3.0,3.0,3.0,3.0,3.0,,,30.0,27.0,26.0,30.0,34.0,,
B003811,2025-06,44,Retraité,Grand Public,Digital,M,7.0,Sud-Est,2857.16,2936.12,2896.73,2632.6,2817.19,2707.38,2401.53,8367.7,8698.96,8624.43,8455.27,8340.3,8551.0,9292.4,3746.89,3672.81,3281.52,3583.57,3322.84,3571.1,3207.55,613.06,632.76,676.37,667.93,715.41,664.9,703.96,3.0,3.0,3.0,3.0,3.0,3.0,4.0,22.0,23.0,24.0,22.0,27.0,26.0,29.0
B003812,2025-02,28,Profession intermédiaire,Intermédiaire,Agence,M,6.1,Nord-Ouest,1636.75,1777.39,1572.13,1852.33,1585.88,1763.06,1678.39,5486.58,5223.67,5386.01,5466.3,5915.34,6054.13,6152.65,43576.34,41637.9,42743.36,39441.91,45148.73,43610.61,47519.61,3409.59,3790.36,3977.98,3897.5,3917.01,3692.12,4236.32,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
B003813,2025-06,29,Sans activité,Patrimonial,Digital,F,7.7,Nord-Ouest,4653.71,4939.24,4472.81,4649.71,4629.12,4523.39,4573.68,5058.4,5400.03,5524.18,5700.1,5215.83,5806.86,5976.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2901.12,2803.23,3014.03,2878.61,2812.94,2865.04,2595.37,1.0,1.0,1.0,1.0,1.0,2.0,1.0,18.0,19.0,18.0,21.0,23.0,22.0,23.0
B003814,2025-01,47,Retraité,Grand Public,Agence,F,38.2,Centre,3420.88,3799.63,3594.8,3656.92,3736.36,3810.19,3570.49,8394.38,8152.79,7910.85,8498.22,9009.83,9544.8,9075.71,598.57,637.4,609.62,653.96,642.72,653.0,669.47,1777.38,1934.0,1985.61,1921.1,2020.61,2094.87,1953.37,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,6.0,6.0,7.0,6.0,7.0
B003815,2025-05,52,Retraité,Intermédiaire,Digital,M,11.9,Nord-Est,1692.48,1532.08,1747.91,1703.13,1680.88,1708.6,1766.96,27421.69,26207.64,30726.63,27098.17,29390.79,30774.51,33069.94,11855.86,11173.13,10950.94,11850.75,12697.12,11793.49,11605.58,1987.42,2036.02,2138.09,1961.21,2382.44,2319.43,2176.27,3.0,3.0,3.0,3.0,3.0,3.0,3.0,21.0,23.0,21.0,22.0,26.0,26.0,
B003816,2025-04,20,Employé,Grand Public,Agence,M,18.1,Nord-Ouest,3953.44,3774.7,3556.35,3340.65,3785.99,3588.85,3615.96,2815.34,2970.4,2744.12,2602.97,3069.42,3355.48,3347.78,6075.86,6602.53,5445.86,6963.51,6310.35,6470.63,6550.27,2366.36,2335.99,2385.77,2395.15,2808.92,2513.21,2463.34,4.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
B003817,2025-05,41,Sans activité,Grand Public,Digital,M,6.8,Nord-Ouest,2521.89,2743.81,2790.41,2446.56,2581.4,2734.94,2851.3,1950.47,2139.76,2123.15,2082.21,2309.42,2476.28,2538.42,583.22,616.88,575.06,606.89,589.17,563.75,625.81,3282.38,3462.09,3548.46,3487.56,3516.44,3652.95,3540.39,4.0,4.0,4.0,4.0,4.0,4.0,5.0,19.0,18.0,19.0,20.0,22.0,23.0,23.0
B003818,2025-03,64,Employé,Patrimonial,Agence,F,8.5,Nord-Est,9684.81,9709.75,10821.24,11081.77,9853.11,10178.24,8857.39,121598.41,129488.38,130737.95,118440.29,127724.13,137687.48,151182.81,17841.89,16165.21,16501.52,15252.88,16588.38,16377.95,17889.69,2718.74,2474.48,2306.07,2516.67,2493.32,2868.41,2777.04,7.0,7.0,7.0,7.0,7.0,6.0,7.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
B003819,2025-09,42,Ouvrier,Grand Public,Digital,F,30.6,Sud-Ouest,695.61,744.74,658.38,753.05,713.49,654.8,,11940.89,11894.68,13601.73,13156.22,12786.86,13682.24,,4943.8,4530.43,4871.93,5232.06,4807.41,4914.1,,2328.84,2527.68,2574.9,2215.53,2409.61,2519.85,,4.0,4.0,4.0,4.0,4.0,4.0,,23.0,21.0,20.0,22.0,23.0,25.0,
B003820,2025-10,63,Ouvrier,Intermédiaire,Agence,F,12.1,Sud-Ouest,10607.74,9954.91,9661.46,10072.27,9708.82,,,11330.14,13144.55,11532.39,11254.62,11609.14,,,0.0,0.0,0.0,0.0,0.0,,,2761.71,2665.99,2825.09,2900.32,2915.54,,,6.0,6.0,6.0,6.0,6.0,,,1.0,1.0,1.0,1.0,1.0,,
B003821,2025-10,53,Ouvrier,Grand Public,Agence,M,14.1,Sud-Ouest,1383.65,1479.37,1482.08,1518.6,1496.23,,,20111.27,22465.25,20969.0,21241.36,20756.75,,,0.0,0.0,0.0,0.0,0.0,,,658.7,658.48,696.43,672.16,733.47,,,5.0,5.0,5.0,5.0,5.0,,,6.0,6.0,6.0,6.0,7.0,,
B003822,2025-08,32,Ouvrier,Intermédiaire,Mixte,M,16.3,Sud-Ouest,3662.26,4103.97,4494.61,3763.26,4117.77,3624.66,,15674.83,14626.89,14096.28,15689.92,15614.9,16492.53,,0.0,0.0,0.0,0.0,0.0,0.0,,1527.27,1425.22,1444.81,1635.29,1567.24,1601.6,,2.0,2.0,2.0,2.0,3.0,2.0,,12.0,10.0,12.0,14.0,16.0,16.0,
B003823,2025-06,41,Cadre,Intermédiaire,Digital,M,28.6,Nord-Ouest,3628.79,3624.41,3494.11,3816.41,3423.2,3718.1,3559.8,77150.15,79522.84,89381.69,73343.96,82083.29,84504.67,93788.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2673.27,2609.97,2762.39,2933.48,2895.29,3001.2,2790.68,2.0,2.0,2.0,2.0,2.0,3.0,2.0,32.0,31.0,34.0,31.0,35.0,39.0,37.0
B003824,2025-01,43,Profession intermédiaire,Patrimonial,Mixte,F,2.4,Nord-Est,3047.61,2994.1,3050.26,3002.29,2928.12,3004.42,2969.44,60725.2,58767.45,54768.64,57298.18,55467.45,66999.46,66252.65,5527.77,5841.46,5371.66,6047.38,5267.08,5098.32,4818.73,5026.94,4745.54,4806.01,4485.53,5319.12,5216.68,4922.2,6.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,10.0,10.0,11.0,10.0
B003825,2025-09,34,Profession intermédiaire,Intermédiaire,Mixte,M,22.5,Sud-Est,2915.91,3070.46,3437.58,3222.21,2764.91,3071.34,,2840.21,2802.29,3077.47,3394.12,3304.79,3251.63,,0.0,0.0,0.0,0.0,0.0,0.0,,4068.2,4346.25,3966.4,4269.19,3900.2,4691.79,,3.0,3.0,3.0,3.0,3.0,3.0,,8.0,8.0,8.0,7.0,9.0,10.0,
B003826,2025-06,33,Ouvrier,Intermédiaire,Mixte,F,24.9,Nord-Est,1437.22,1606.23,1390.18,1584.52,1574.46,1633.3,1673.36,5492.55,6241.69,6277.12,6654.24,6288.02,6319.83,7735.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.65,1079.7,1140.6,1232.07,1120.54,1230.54,1239.75,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,8.0,8.0,8.0,11.0,11.0,12.0
B003827,2025-03,63,Ouvrier,Grand Public,Mixte,F,17.2,Centre,1620.05,1609.73,1880.17,1825.46,1756.68,1594.21,1565.59,5258.07,4954.39,4941.34,5151.57,5500.13,5790.79,5146.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3217.59,3489.24,3542.47,3505.64,3227.94,3724.88,3310.21,6.0,6.0,6.0,6.0,6.0,6.0,7.0,9.0,8.0,9.0,9.0,10.0,10.0,11.0
B003828,2025-04,33,Retraité,Grand Public,Agence,M,10.9,Nord-Est,2594.43,2719.11,2639.62,2873.47,2738.46,2626.75,2860.23,8433.39,9476.62,9341.09,9380.21,9522.65,10065.98,10076.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3349.71,3225.68,3365.06,3125.56,3146.97,3708.29,3715.68,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0
B003829,2025-11,58,Retraité,Intermédiaire,Agence,F,15.1,Nord-Est,7537.58,8312.03,7206.29,7739.27,7201.09,,,11626.72,11481.73,12105.01,11666.52,11338.64,,,0.0,0.0,0.0,0.0,0.0,,,2563.4,2763.61,3026.73,2806.55,2977.56,,,5.0,5.0,5.0,5.0,6.0,,,3.0,3.0,3.0,3.0,3.0,,
B003830,2025-08,40,Employé,Grand Public,Mixte,F,6.5,Sud-Est,2214.71,2155.59,2195.26,2284.24,2276.17,2059.42,,2272.97,2199.05,2131.15,2245.23,2330.68,2375.21,,0.0,0.0,0.0,0.0,0.0,0.0,,765.54,733.12,713.84,686.45,706.99,734.47,,5.0,5.0,5.0,5.0,5.0,5.0,,14.0,14.0,17.0,15.0,17.0,18.0,
B003831,2025-05,45,Cadre,Grand Public,Digital,M,3.6,Nord-Est,1330.7,1303.85,1264.73,1233.25,1145.02,1268.28,1280.29,13141.81,13384.5,15059.1,15126.0,14373.69,14610.15,15065.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1555.25,1588.81,1656.11,1591.76,1488.97,1473.08,1499.45,2.0,2.0,2.0,2.0,2.0,2.0,2.0,17.0,16.0,16.0,16.0,19.0,18.0,21.0
B003832,2025-08,52,Employé,Patrimonial,Digital,F,14.1,Nord-Est,6292.45,6338.19,6543.96,6674.41,6755.21,5899.09,,83643.66,84510.27,86525.85,82229.98,87284.33,98946.47,,0.0,0.0,0.0,0.0,0.0,0.0,,2959.86,3128.68,3040.92,3018.48,3006.19,2976.1,,3.0,3.0,3.0,3.0,3.0,3.0,,24.0,25.0,27.0,23.0,28.0,32.0,
B003833,2025-05,38,Retraité,Grand Public,Mixte,M,1.7,Nord-Est,1440.51,1275.0,1398.59,1419.39,1237.74,1290.65,1327.21,6129.45,6461.21,6285.78,5952.15,6959.09,5671.03,7113.51,3377.69,2995.95,3274.26,3285.38,3196.29,3111.23,3321.43,1917.45,1866.36,1786.64,1952.28,1819.86,1912.49,1830.66,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,10.0,9.0,10.0,12.0,12.0,13.0
B003834,2025-05,52,Employé,Grand Public,Agence,M,9.4,Sud-Ouest,595.38,590.4,558.24,512.48,551.23,564.3,533.87,10154.38,10673.71,9839.27,10285.4,10712.31,9197.66,11806.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.68,636.06,743.76,684.41,672.76,632.18,705.92,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0
B003835,2025-03,20,Retraité,Patrimonial,Digital,F,7.1,Île-de-France,6538.3,7611.57,7755.37,7167.4,6261.73,6747.66,6895.84,8563.57,7877.66,8048.82,8618.68,9682.01,9225.61,9959.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228.75,2225.58,2230.23,2198.79,2167.44,2329.94,2334.94,4.0,4.0,4.0,4.0,4.0,4.0,5.0,21.0,22.0,22.0,21.0,26.0,28.0,26.0
B003836,2025-05,50,Sans activité,Intermédiaire,Digital,F,10.9,Nord-Est,1454.66,1335.45,1469.59,1225.15,1305.88,1347.0,1399.43,8731.24,8854.46,9226.93,9360.51,8878.42,9804.17,10044.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.86,1313.59,1395.43,1223.21,1482.7,1420.87,1485.34,2.0,2.0,2.0,2.0,2.0,2.0,2.0,18.0,18.0,17.0,18.0,20.0,21.0,23.0
B003837,2025-09,18,Profession intermédiaire,Intermédiaire,Digital,M,11.4,Sud-Est,3280.47,3230.92,3205.91,2890.52,3053.35,2929.52,,6026.68,6329.85,5997.89,5462.41,5899.83,6762.93,,17740.7,17253.67,20147.56,18834.78,18392.94,18337.15,,2769.74,2689.86,2916.91,2946.21,2815.24,2881.07,,4.0,4.0,4.0,4.0,4.0,4.0,,22.0,21.0,20.0,22.0,25.0,25.0,
B003838,2025-01,42,Ouvrier,Grand Public,Digital,F,6.0,Nord-Ouest,827.29,793.29,814.71,812.18,830.95,754.55,862.15,12797.42,12884.18,13441.03,13347.79,13886.72,13285.47,16110.07,1105.43,1102.89,1274.56,1256.53,1297.67,1214.08,1297.94,2267.64,2590.86,2422.9,2457.9,2589.54,2719.92,3058.86,2.0,2.0,2.0,2.0,2.0,2.0,3.0,18.0,18.0,19.0,19.0,23.0,23.0,25.0
B003839,2025-10,55,Employé,Grand Public,Agence,F,16.7,Sud-Ouest,1070.09,1060.1,1162.92,1098.59,1093.85,,,11234.05,10050.12,11434.55,11156.63,11258.73,,,0.0,0.0,0.0,0.0,0.0,,,2482.28,2497.21,2801.4,2452.16,2683.14,,,5.0,5.0,5.0,5.0,5.0,,,4.0,4.0,4.0,4.0,4.0,,
B003840,2025-03,52,Employé,Intermédiaire,Mixte,F,24.1,Nord-Ouest,7305.16,7352.94,7118.85,7088.55,7002.14,7212.16,7452.98,10112.3,11259.24,11406.83,10706.57,11207.97,11908.58,11409.29,65145.68,56689.43,64564.72,59470.84,57003.65,62164.66,63465.3,1864.74,1805.38,1961.39,1819.83,1980.7,2011.74,1851.2,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0
B003841,2025-09,29,Cadre,Grand Public,Digital,F,6.5,Centre,1756.66,1915.97,1832.41,2021.78,2170.41,1930.34,,4234.37,4452.18,4115.79,4103.82,4564.84,4782.52,,7579.98,8128.7,8241.55,8511.48,7619.85,8594.72,,1949.55,2041.34,1985.84,1992.55,2127.9,2036.46,,6.0,6.0,6.0,6.0,6.0,6.0,,12.0,14.0,15.0,14.0,17.0,16.0,
B003842,2025-08,31,Profession intermédiaire,Intermédiaire,Digital,M,6.2,Nord-Ouest,917.55,893.92,943.19,931.86,929.44,948.34,,1627.63,1507.34,1595.85,1611.39,1600.61,1848.31,,37266.29,38039.94,41039.53,41032.03,40157.1,40427.72,,2142.82,1966.73,2069.73,2257.48,2040.23,2230.96,,1.0,1.0,1.0,1.0,1.0,1.0,,18.0,17.0,18.0,18.0,22.0,21.0,
