ID_CLIENT,MOIS_RDV,AGE,CSP,SEGMENT_MARCHE,SEGMENT_COMPORTEMENTAL,SEXE,ANCIENNETE_ANNEES,REGION,ENCOURS_DAV_M6,ENCOURS_DAV_M3,ENCOURS_DAV_M1,ENCOURS_DAV_M,ENCOURS_DAV_P1,ENCOURS_DAV_P3,ENCOURS_DAV_P6,ENCOURS_EPARGNE_M6,ENCOURS_EPARGNE_M3,ENCOURS_EPARGNE_M1,ENCOURS_EPARGNE_M,ENCOURS_EPARGNE_P1,ENCOURS_EPARGNE_P3,ENCOURS_EPARGNE_P6,ENCOURS_CREDIT_M6,ENCOURS_CREDIT_M3,ENCOURS_CREDIT_M1,ENCOURS_CREDIT_M,ENCOURS_CREDIT_P1,ENCOURS_CREDIT_P3,ENCOURS_CREDIT_P6,FLUX_ENTRANTS_M6,FLUX_ENTRANTS_M3,FLUX_ENTRANTS_M1,FLUX_ENTRANTS_M,FLUX_ENTRANTS_P1,FLUX_ENTRANTS_P3,FLUX_ENTRANTS_P6,NB_PRODUITS_M6,NB_PRODUITS_M3,NB_PRODUITS_M1,NB_PRODUITS_M,NB_PRODUITS_P1,NB_PRODUITS_P3,NB_PRODUITS_P6,NB_CONNEXIONS_DIGITALES_M6,NB_CONNEXIONS_DIGITALES_M3,NB_CONNEXIONS_DIGITALES_M1,NB_CONNEXIONS_DIGITALES_M,NB_CONNEXIONS_DIGITALES_P1,NB_CONNEXIONS_DIGITALES_P3,NB_CONNEXIONS_DIGITALES_P6
T008549,2025-02,58,Ouvrier,Patrimonial,Digital,M,22.6,Centre,16597.94,15910.63,17342.61,17709.1,16297.65,19120.78,15978.44,109676.62,102133.17,99330.09,99052.21,99558.32,104085.37,93820.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685.46,2291.09,2271.84,2577.15,2532.4,2386.01,2424.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,19.0,19.0,17.0,16.0,16.0,18.0
T008550,2025-10,43,Retraité,Grand Public,Agence,F,16.7,Île-de-France,3586.03,3292.03,3494.97,3528.25,3842.57,,,5721.12,5210.8,5396.32,4968.41,5650.11,,,0.0,0.0,0.0,0.0,0.0,,,2414.65,2192.58,2348.28,2302.74,2334.94,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,,
T008551,2025-05,21,Cadre,Grand Public,Digital,M,8.8,Sud-Ouest,891.4,873.17,864.73,856.71,855.0,820.83,805.88,15293.52,14988.68,16848.42,16839.4,15696.02,15612.34,,5825.48,6748.29,6203.71,5073.92,6198.89,5245.95,5903.45,3078.82,2896.52,3125.49,2821.54,,2963.31,2985.88,5.0,6.0,5.0,5.0,5.0,5.0,5.0,25.0,27.0,26.0,25.0,26.0,25.0,27.0
T008552,2025-02,37,Ouvrier,Grand Public,Agence,F,3.8,Île-de-France,529.8,516.4,603.08,572.49,581.5,555.55,541.64,7338.46,7445.76,7057.14,8082.71,7528.15,7844.29,7403.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6332.83,6182.6,5815.5,6005.93,5936.48,5573.4,5619.49,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
T008553,2025-03,73,Retraité,Grand Public,Digital,F,10.0,Sud-Est,1265.91,1181.86,1138.55,1379.92,1323.42,1279.01,1233.67,24147.28,21971.56,21184.65,25427.77,24442.65,25388.3,24967.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.7,670.71,759.67,672.14,772.55,678.92,704.7,4.0,4.0,4.0,4.0,4.0,4.0,4.0,29.0,28.0,28.0,27.0,29.0,30.0,31.0
T008554,2025-09,86,Profession intermédiaire,Grand Public,Agence,F,22.8,Île-de-France,5960.64,6070.82,6185.87,6231.35,6399.51,6668.23,,37678.22,36252.39,34653.59,40707.6,35323.02,36365.52,,523.05,540.74,569.3,537.65,613.94,609.14,,3369.09,3137.53,3455.93,3507.31,3355.64,3478.86,,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,3.0,3.0,3.0,3.0,
T008555,2025-10,54,Profession intermédiaire,Grand Public,Mixte,F,22.1,Nord-Ouest,2154.5,2365.23,1961.57,2061.95,2264.38,,,47004.29,49998.3,47946.88,44797.47,48629.87,,,0.0,0.0,0.0,0.0,0.0,,,3716.9,4173.77,4637.01,4002.57,4467.99,,,2.0,2.0,2.0,2.0,2.0,,,13.0,15.0,13.0,13.0,14.0,,
T008556,2025-12,43,Profession intermédiaire,Grand Public,Digital,F,16.2,Nord-Est,2857.56,2815.98,3089.81,2698.54,,,,51212.45,52217.41,59176.36,54918.87,,,,0.0,0.0,0.0,0.0,,,,2182.99,1998.17,1969.77,1975.82,,,,1.0,1.0,1.0,1.0,,,,14.0,14.0,14.0,15.0,,,
T008557,2025-02,76,Ouvrier,Grand Public,Mixte,F,13.0,Centre,3882.29,3680.51,3918.36,3558.39,3578.81,3906.97,3854.65,12461.12,12772.44,13481.69,12997.74,13005.97,14404.51,13982.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4871.86,5006.42,5297.6,5346.71,5303.93,5012.33,5284.24,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,11.0,10.0,11.0,9.0,10.0,11.0
T008558,2025-01,53,Profession intermédiaire,Grand Public,Agence,F,11.3,Centre,1988.1,1983.82,1709.07,1862.8,1959.93,1914.34,1895.14,36099.36,39580.15,39108.5,37492.09,37081.95,33426.51,34743.3,595.37,557.12,623.04,593.0,615.07,610.01,540.8,4913.05,4568.95,4330.57,4328.88,4433.04,4488.66,4066.23,6.0,6.0,7.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
T008559,2025-02,63,Profession intermédiaire,Grand Public,Mixte,F,19.1,Île-de-France,2643.76,2987.64,3078.06,2943.91,3279.84,3009.11,3293.66,3571.34,3967.64,3960.66,4323.54,3935.24,4393.58,4816.82,5171.46,5530.24,5685.14,6118.04,6150.36,6464.69,6094.14,1923.19,1982.9,1975.62,2026.85,2023.16,2005.17,2055.65,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0
T008560,2025-01,50,Profession intermédiaire,Intermédiaire,Digital,F,9.1,Nord-Ouest,3995.45,4119.45,4335.1,3959.46,3792.28,4102.13,4121.64,5871.55,6448.0,5487.82,7380.17,6308.92,6734.14,6590.93,1218.64,1284.84,1360.27,1431.95,1231.38,1367.24,1229.43,2073.25,2176.99,2096.06,2208.54,2326.63,2108.9,2107.86,4.0,4.0,4.0,4.0,4.0,4.0,4.0,16.0,17.0,16.0,17.0,17.0,17.0,17.0
T008561,2025-07,69,Employé,Patrimonial,Digital,M,9.6,Nord-Est,18876.41,18079.21,17859.05,18394.44,17867.93,17826.96,,51411.62,56292.98,59794.74,56472.11,57687.72,51951.52,,0.0,0.0,0.0,0.0,0.0,0.0,,1876.9,1888.25,2010.11,2021.21,2181.99,1992.95,,2.0,2.0,2.0,2.0,2.0,2.0,,23.0,21.0,24.0,22.0,24.0,22.0,
T008562,2025-03,61,Retraité,Intermédiaire,Mixte,F,4.0,Nord-Est,3858.54,4015.54,3803.26,4102.72,3707.77,4148.66,3914.95,37059.44,32496.72,32056.37,35426.52,34381.21,35144.26,33660.98,16238.96,14943.14,16237.64,16619.02,15447.32,17164.35,16406.9,3610.93,3459.28,3831.12,3924.22,3620.41,4081.04,3863.49,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11.0,12.0,12.0,13.0,12.0,13.0,12.0
T008563,2025-09,40,Retraité,Grand Public,Agence,F,7.9,Île-de-France,242.98,252.37,249.05,234.57,262.03,246.68,,3904.11,4435.72,4014.27,3819.48,4301.67,4327.39,,183.41,194.84,,200.84,185.41,182.82,,822.09,919.23,873.79,944.99,899.03,899.83,,5.0,5.0,5.0,5.0,5.0,5.0,,3.0,3.0,3.0,3.0,3.0,3.0,
T008564,2025-09,64,Retraité,Grand Public,Digital,M,19.0,Nord-Ouest,1996.11,1811.02,1913.21,1830.01,1918.66,1848.23,,18114.08,18535.01,19042.31,19025.96,17594.92,18463.59,,2424.43,2376.22,2282.42,2308.22,2228.55,2250.03,,2184.48,2233.09,2159.46,2165.7,2166.95,2040.2,,6.0,6.0,6.0,7.0,6.0,6.0,,12.0,12.0,12.0,13.0,12.0,12.0,
T008565,2025-06,50,Employé,Patrimonial,Agence,M,12.7,Sud-Ouest,25328.56,24665.02,24179.4,24695.79,22823.03,27510.51,25458.75,108827.01,107838.6,124561.67,111925.92,115967.1,116278.92,110579.52,4043.64,4523.44,4302.77,4209.7,4268.3,4178.55,4370.09,3765.81,3847.15,3697.63,3846.25,3600.03,4325.03,3703.51,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
T008566,2025-08,42,Ouvrier,Grand Public,Digital,F,16.9,Île-de-France,2195.55,2062.56,2265.35,2222.25,2141.42,2169.22,,5219.93,5411.41,5526.69,5247.71,5447.7,5709.37,,5602.31,5376.1,6157.66,6119.89,6098.18,5914.68,,1078.65,1095.46,983.41,1027.89,1066.43,1022.39,,2.0,2.0,2.0,2.0,2.0,2.0,,22.0,23.0,23.0,23.0,21.0,23.0,
T008567,2025-03,62,Employé,Grand Public,Mixte,F,18.4,Nord-Ouest,1014.74,1064.23,1004.56,967.92,1036.24,1123.31,1127.61,19732.28,20788.56,21222.8,19881.78,21122.81,18157.34,20082.26,7602.69,7207.74,7046.35,6932.52,7867.58,6942.15,6909.97,2181.05,2072.31,2009.8,1754.12,2038.95,1974.84,1995.83,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12.0,12.0,12.0,11.0,11.0,11.0,12.0
T008568,2025-02,73,Employé,Patrimonial,Agence,F,10.1,Nord-Est,3863.35,3922.76,4123.28,4135.69,4055.41,4179.82,4387.03,14438.71,13438.57,14387.28,15967.8,14703.52,13138.03,13374.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6067.78,6234.84,6467.05,6349.03,6257.67,5976.61,7053.3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T008569,2025-09,57,Retraité,Intermédiaire,Mixte,F,16.2,Sud-Est,5820.75,5562.17,5650.11,5631.72,5733.85,5727.05,,50092.44,44367.79,49672.32,52796.0,45732.5,52765.4,,1892.36,1807.82,1872.38,1806.96,1868.11,2053.16,,1597.47,1566.8,1564.16,1970.67,1892.0,1771.49,,3.0,3.0,3.0,3.0,3.0,3.0,,9.0,9.0,8.0,9.0,9.0,9.0,
T008570,2025-07,44,Ouvrier,Grand Public,Mixte,F,19.1,Centre,1420.69,1543.28,1561.65,1504.53,1520.59,1515.74,,8701.29,8653.4,8496.0,8452.78,8127.46,8005.76,,0.0,0.0,0.0,0.0,0.0,0.0,,1708.71,1699.52,1672.85,1597.5,1656.1,1556.89,,8.0,8.0,9.0,8.0,9.0,8.0,,12.0,11.0,10.0,12.0,11.0,11.0,
T008571,2025-05,52,Cadre,Intermédiaire,Mixte,M,11.9,Sud-Ouest,11493.94,12482.59,12308.66,12448.54,12116.29,12705.74,13551.86,25376.4,27271.41,27952.64,26798.29,28912.28,26010.08,25738.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3267.23,3381.14,3542.87,3317.39,3280.57,3610.47,3731.29,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0
T008572,2025-09,47,Retraité,Patrimonial,Mixte,M,20.9,Sud-Ouest,6319.34,5965.37,6078.12,5853.86,6040.57,6019.84,,10712.65,9749.95,11043.58,10044.79,10356.95,10437.41,,1019.32,964.83,1068.26,1001.67,1008.96,964.27,,4826.17,4187.5,4238.22,4679.32,4221.45,4072.81,,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,4.0,4.0,4.0,4.0,4.0,
T008573,2025-04,35,Employé,Grand Public,Agence,M,11.8,Nord-Ouest,2045.0,1971.59,2132.72,2225.56,1965.55,2098.94,1989.31,9022.08,9056.58,9294.11,9416.99,9419.94,8830.04,10052.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.97,808.59,814.18,873.9,857.2,835.91,822.0,7.0,7.0,7.0,7.0,,7.0,6.0,,3.0,3.0,3.0,3.0,3.0,3.0
T008574,2025-01,43,Employé,Grand Public,Digital,M,6.2,Sud-Est,2285.55,1961.61,2296.74,2079.12,2163.46,2170.86,2382.61,11259.8,12936.78,11853.32,12031.69,13758.22,13015.63,12876.08,262.88,231.86,231.85,235.09,247.02,242.82,235.55,2291.1,2246.12,2209.89,2215.44,2265.14,2074.17,2428.65,3.0,3.0,3.0,3.0,3.0,3.0,3.0,22.0,20.0,22.0,20.0,22.0,21.0,20.0
T008575,2025-03,36,Retraité,Intermédiaire,Mixte,F,12.8,Île-de-France,4367.65,4711.97,4070.18,4514.17,4339.55,4425.36,4650.88,6987.34,6635.45,6397.73,6483.09,7364.51,6897.97,6730.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2047.42,2071.95,2152.3,2085.67,2168.91,2270.91,2163.41,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
T008576,2025-12,43,Cadre,Patrimonial,Agence,M,4.7,Sud-Est,10615.14,10009.35,10146.58,10323.45,,,,71540.16,66066.76,68033.49,74122.88,,,,15449.18,14685.65,17021.9,15233.22,,,,3650.71,3478.66,3660.39,3538.85,,,,1.0,1.0,1.0,1.0,,,,4.0,4.0,4.0,4.0,,,
T008577,2025-02,89,Employé,Grand Public,Agence,M,10.3,Nord-Est,2617.43,2408.65,2517.57,2652.97,2746.84,2729.75,2711.74,4606.62,4054.21,4697.84,4852.41,4371.45,4438.63,4883.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4809.79,4394.23,4838.91,4854.9,4598.55,5169.53,4783.42,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
T008578,2025-09,76,Retraité,Grand Public,Digital,F,14.1,Nord-Ouest,460.79,510.33,492.52,474.17,460.0,505.63,,22564.74,19811.49,22041.24,22496.22,22735.36,24307.67,,2032.92,1899.39,2165.73,2118.13,2032.05,2154.84,,1667.33,,1594.51,1653.55,1705.47,1675.5,,3.0,3.0,3.0,3.0,3.0,3.0,,15.0,15.0,14.0,14.0,14.0,13.0,
T008579,2025-01,54,Cadre,Patrimonial,Agence,M,19.2,Île-de-France,11264.44,12313.66,11522.99,12297.02,12119.75,12524.64,12136.53,13588.92,14431.38,14302.42,13348.86,14322.7,15307.45,14930.41,7333.82,7549.67,7319.21,7207.84,6986.27,7017.34,,7044.62,7207.31,7318.53,7532.9,7826.73,7262.83,7610.51,7.0,7.0,7.0,7.0,7.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
T008580,2025-05,66,Ouvrier,Intermédiaire,Agence,M,7.1,Nord-Ouest,7377.09,7514.25,7100.58,7959.73,8264.89,7900.63,7731.97,3727.93,3743.47,3953.57,3923.9,3835.26,4210.34,3863.94,552.04,563.72,584.02,637.74,617.99,564.61,549.47,1420.51,1556.01,1499.79,1592.5,1426.43,1402.43,1724.66,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T008581,2025-03,72,Employé,Grand Public,Digital,M,5.0,Centre,2678.65,2529.71,2800.75,2779.59,2918.77,2905.49,2925.94,605.19,615.68,638.19,636.0,599.23,606.36,629.76,131637.15,120350.85,127424.27,122697.71,129183.21,133377.04,123434.94,1269.79,1477.15,1436.81,1419.54,1357.22,1330.92,1409.58,6.0,6.0,6.0,6.0,6.0,6.0,6.0,18.0,17.0,19.0,20.0,19.0,21.0,21.0
T008582,2025-04,71,Retraité,Grand Public,Digital,M,7.4,Sud-Est,2886.37,2928.38,3190.1,2998.23,2684.62,2752.1,2923.89,79628.62,82270.54,84969.29,89234.03,88143.81,85668.29,88707.69,15371.96,15882.82,15494.9,14437.58,16090.91,15308.44,12575.4,2049.94,1982.24,2222.8,1966.75,2267.89,2022.23,2229.14,4.0,4.0,4.0,4.0,4.0,4.0,4.0,17.0,15.0,17.0,16.0,15.0,15.0,14.0
T008583,2025-01,59,Ouvrier,Grand Public,Mixte,F,14.0,Centre,5048.31,5359.37,5505.87,5161.41,5379.34,4950.59,5203.6,47650.64,48101.58,51571.78,52319.72,48535.21,48112.06,52203.36,4914.61,4483.48,4790.29,4640.57,4823.96,4868.7,4548.97,997.49,955.4,1085.82,1016.97,1042.73,991.69,950.01,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,13.0,13.0,13.0,12.0,13.0,14.0
T008584,2025-06,40,Sans activité,Intermédiaire,Mixte,M,14.5,Île-de-France,8930.54,7710.05,8986.31,9534.49,8588.44,8475.29,8843.66,14395.24,14404.91,13425.62,15142.57,13654.81,13513.81,13299.41,6857.25,6966.31,6335.14,6837.25,6160.31,6424.87,6027.85,2311.2,2269.6,2349.39,2346.75,2471.79,2111.44,2413.19,4.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
T008585,2025-03,37,Sans activité,Grand Public,Mixte,F,10.7,Nord-Est,1704.95,1634.24,1689.97,1735.52,1592.47,1751.58,1759.8,2982.88,3116.13,2959.91,3428.55,3202.06,3186.55,3190.32,2189.28,2137.24,2030.19,2051.05,2061.0,2075.19,2217.47,1277.34,1286.78,1298.75,1275.54,1201.08,1301.0,1168.37,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0
T008586,2025-02,65,Employé,Grand Public,Agence,M,17.1,Nord-Est,1155.06,1138.66,1198.54,1150.46,1189.31,1190.73,1198.09,3962.36,3484.49,3847.88,3649.87,3566.16,3794.16,3760.4,3951.18,4450.75,4560.23,4388.71,4651.6,4448.52,4411.61,2624.71,2777.0,2730.79,2652.43,2594.24,2804.3,2448.83,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T008587,2025-07,54,Profession intermédiaire,Intermédiaire,Mixte,M,6.3,Sud-Est,8499.56,8782.15,8837.24,8679.84,8594.51,9374.56,,12907.93,12712.92,13303.76,12537.76,14004.03,12720.14,,13966.16,15759.69,14209.01,14285.16,14037.36,16153.84,,1020.07,,966.91,1025.35,1132.81,945.82,,4.0,4.0,4.0,4.0,4.0,4.0,,10.0,10.0,9.0,10.0,10.0,11.0,
T008588,2025-09,63,Ouvrier,Grand Public,Agence,M,20.6,Nord-Ouest,2760.13,2838.91,2753.51,2940.36,2758.53,3100.89,,11662.04,11885.2,12346.38,12972.98,12624.38,11934.01,,218.34,235.01,241.43,248.47,240.72,253.55,,1993.37,1962.34,2044.38,1892.33,1902.11,2132.61,,4.0,4.0,4.0,4.0,4.0,4.0,,2.0,2.0,2.0,2.0,2.0,2.0,
T008589,2025-12,45,Employé,Patrimonial,Digital,F,9.0,Sud-Ouest,5229.74,5422.18,5624.34,5491.8,,,,6517.9,6775.25,7123.13,7022.27,,,,0.0,0.0,0.0,0.0,,,,1868.41,1768.95,1858.57,2042.97,,,,1.0,1.0,1.0,1.0,,,,16.0,17.0,16.0,17.0,,,
T008590,2025-06,85,Ouvrier,Patrimonial,Mixte,F,12.8,Centre,6568.88,7571.71,8252.8,7293.42,8401.77,7463.73,8011.47,7105.68,7859.17,8011.85,8479.77,8055.94,7625.45,8657.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3508.19,3927.46,4296.69,4254.72,4240.97,4679.9,4031.31,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0
T008591,2025-10,39,Employé,Grand Public,Mixte,M,22.7,Sud-Est,3183.27,3323.47,2878.07,3026.94,2790.42,,,5679.29,6225.77,6133.64,6315.85,5826.97,,,0.0,0.0,0.0,0.0,0.0,,,2231.56,2201.78,2258.89,2136.58,2146.96,,,5.0,5.0,5.0,5.0,5.0,,,8.0,8.0,8.0,8.0,8.0,,
T008592,2025-03,66,Ouvrier,Grand Public,Digital,M,1.4,Centre,3041.73,3115.14,3079.06,2991.31,3160.81,3365.52,3800.57,12994.17,12010.37,12173.01,13402.06,12644.82,11320.06,12155.9,52800.37,53130.23,52380.0,55790.34,50501.4,56485.89,57008.98,652.12,657.78,693.7,654.53,748.04,722.53,732.2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,21.0,24.0,24.0,25.0,22.0,24.0,24.0
T008593,2025-11,44,Retraité,Grand Public,Mixte,M,19.1,Nord-Est,690.01,685.02,735.58,723.37,733.83,,,17117.95,17057.43,16314.41,17722.15,16138.68,,,7068.48,7420.02,6743.77,7308.33,6724.5,,,1101.48,999.06,1016.24,1069.36,1033.95,,,2.0,2.0,2.0,2.0,2.0,,,10.0,10.0,9.0,9.0,10.0,,
T008594,2025-04,36,Retraité,Intermédiaire,Digital,F,14.0,Sud-Est,6848.29,7249.9,7210.66,7796.94,7490.44,7474.84,7230.87,24385.1,30742.03,26203.5,28393.09,26721.11,27436.57,27834.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2890.98,2851.35,2975.08,2869.87,2735.02,2836.35,3148.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,30.0,30.0,31.0,31.0,32.0,32.0,33.0
T008595,2025-07,44,Retraité,Intermédiaire,Mixte,M,13.6,Île-de-France,5460.92,4832.45,5330.47,5493.49,5166.0,4873.5,,951.39,975.54,997.39,938.4,881.36,895.43,,0.0,0.0,0.0,0.0,0.0,0.0,,3610.46,3634.69,3616.69,3222.16,3184.9,3444.64,,4.0,4.0,4.0,4.0,4.0,4.0,,8.0,8.0,8.0,8.0,7.0,8.0,
T008596,2025-03,69,Profession intermédiaire,Grand Public,Mixte,F,26.5,Centre,2275.53,2351.33,2470.14,2258.12,2506.53,2334.3,2246.03,17951.66,17866.72,17792.07,19821.55,16472.38,16477.08,17679.54,6424.19,6362.3,6324.59,5710.45,6681.35,5988.39,7458.93,1909.86,2391.8,2327.56,2247.98,2034.67,2102.21,2188.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,14.0,15.0,15.0,15.0,16.0,16.0
T008597,2025-05,39,Retraité,Grand Public,Digital,M,16.6,Nord-Est,1434.35,1299.3,1490.26,1423.51,1473.8,1529.95,1538.54,1548.42,1789.05,1685.09,1743.25,1886.17,1785.22,1626.67,4194.73,4210.83,4434.16,4476.57,3984.05,4304.55,4149.81,4120.97,4379.97,3966.25,3987.81,3822.53,3903.92,3830.08,3.0,3.0,3.0,3.0,3.0,3.0,3.0,24.0,24.0,22.0,24.0,24.0,23.0,21.0
T008598,2025-03,46,Employé,Grand Public,Agence,M,14.3,Sud-Ouest,3404.21,3635.32,3601.39,3656.37,4073.43,3872.37,3678.01,8762.57,9398.13,9493.23,9715.24,8942.96,9172.74,9966.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.7,1382.29,1384.24,1238.13,1255.53,1415.64,1394.65,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
T008599,2025-08,69,Retraité,Intermédiaire,Digital,F,18.9,Centre,5752.52,5328.87,5663.91,6326.25,6207.22,6205.73,,6068.11,5937.98,5948.7,5670.07,5737.15,5843.51,,590.77,648.29,608.61,683.06,689.08,623.37,,2089.75,2218.47,2065.74,1945.09,2253.18,2075.79,,6.0,6.0,6.0,7.0,6.0,6.0,,25.0,24.0,24.0,25.0,24.0,25.0,
T008600,2025-11,22,Cadre,Grand Public,Digital,F,25.6,Île-de-France,3650.62,3688.06,3585.87,3694.01,3801.35,,,13747.3,13222.64,13859.01,11951.84,13775.82,,,3113.51,3280.17,3364.98,3413.71,3489.82,,,1312.44,1355.17,1411.99,1293.12,1290.85,,,4.0,4.0,4.0,4.0,4.0,,,21.0,22.0,22.0,25.0,22.0,,
T008601,2025-10,27,Cadre,Grand Public,Agence,F,31.5,Sud-Ouest,3661.02,3682.0,4038.71,4344.45,3872.21,,,3352.2,3497.72,3690.94,3367.53,3496.61,,,130.19,142.07,130.19,146.09,140.41,,,1606.34,1608.36,1723.94,1672.89,1727.9,,,4.0,5.0,5.0,5.0,5.0,,,3.0,3.0,3.0,3.0,3.0,,
T008602,2025-02,58,Cadre,Intermédiaire,Mixte,M,17.9,Centre,5379.02,4674.32,4760.23,4498.84,5275.17,5135.24,5216.31,10377.71,11639.67,11611.31,11094.86,12109.85,11987.75,11536.69,9887.27,10220.59,10084.97,9962.11,9644.0,10672.14,10533.47,2692.28,2582.05,2708.13,2749.33,2893.0,2748.89,2748.66,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0
T008603,2025-10,63,Employé,Intermédiaire,Digital,M,17.1,Nord-Est,8287.0,8331.37,8850.38,7692.6,8580.62,,,51956.54,48119.3,52014.81,49976.96,50424.35,,,40196.31,42713.27,41113.03,40805.47,33812.0,,,2569.69,2869.11,2568.83,2815.97,2644.99,,,3.0,3.0,3.0,3.0,3.0,,,26.0,27.0,25.0,28.0,25.0,,
T008604,2025-10,66,Sans activité,Grand Public,Digital,F,18.7,Sud-Est,1349.04,1329.47,1218.89,1208.3,1246.57,,,6291.79,6591.61,5766.26,6086.01,6284.52,,,8414.99,9918.5,9234.5,9381.57,9188.18,,,2528.34,2845.92,2991.69,2805.05,2778.05,,,7.0,8.0,7.0,7.0,8.0,,,21.0,21.0,21.0,19.0,21.0,,
T008605,2025-10,33,Cadre,Grand Public,Agence,F,28.1,Centre,2230.08,2447.15,2525.7,2457.83,2385.18,,,4626.36,5005.75,4760.29,4645.2,4657.92,,,164.96,171.4,154.74,159.58,165.74,,,1618.06,1691.4,1768.97,1574.84,1703.77,,,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,3.0,,
T008606,2025-01,33,Profession intermédiaire,Intermédiaire,Agence,F,23.2,Centre,30397.05,29472.41,27973.03,29825.58,27441.46,27360.13,27584.48,3272.66,3532.25,3277.97,3487.33,3599.65,3396.08,3581.75,9058.78,8996.08,7931.0,9443.84,9243.32,8278.49,8407.79,903.96,971.0,1017.75,1023.13,989.98,992.67,983.07,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
T008607,2025-02,51,Employé,Grand Public,Digital,F,4.0,Sud-Est,9300.59,9323.88,9620.23,9443.87,9493.23,9723.79,9458.56,1743.28,1768.22,1671.3,1728.07,1671.47,1597.9,1508.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2756.08,3069.28,2889.04,2863.69,3081.47,2791.73,2587.33,4.0,3.0,4.0,4.0,4.0,4.0,4.0,22.0,22.0,21.0,22.0,23.0,20.0,19.0
T008608,2025-06,30,Retraité,Grand Public,Agence,F,14.9,Sud-Est,1403.73,1292.66,1450.16,1494.0,1410.68,1311.46,1392.1,37132.81,38138.5,36474.51,37086.18,35198.96,34526.79,40269.55,25683.83,26815.71,24828.87,25440.22,24673.58,25589.57,25615.04,3052.85,2833.09,3283.15,3339.44,2980.6,3054.9,3262.7,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
